aid,title,publication_date,source_name,content,country,publisher,original_topics,other_metadata,mf_authorityvice,mf_authorityvirtue,mf_fairnessvice,mf_fairnessvirtue,mf_harmvice,mf_harmvirtue,mf_ingroupvice,mf_purityvirtue,mf_purityvice,mf_moralitygeneral,mf_ingroupvirtue,year
20190420015627944,News items from Asia-Pacific Desk of Xinhua,2/20/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Republic of Iraq, Iraq|Islamic Republic of Pakistan, Pakistan|Bangladesh|New Zealand|Republic of India, India|Kingdom of Thailand, Thailand|Malaysia|Republic of the Philippines, Philippines|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Hong Kong Special Administrative Region, Hong Kong|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",3,0,0,0,6,0,5,0,0,0,1,2005
20190420015256040,Cape Verde expects to receive more foreign aid,2/8/05 12:00 AM,BulkLexisNexis,NA,"Republic of Cabo Verde, Cape Verde",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,0,0,3,0,0,0,1,2005
20190420015256136,Analysis: Overwhelming voters' support affirms Thaksin controversial policies,2/8/05 12:00 AM,BulkLexisNexis,NA,"Kingdom of Thailand, Thailand",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,1,1,2,0,2,0,0,1,2,2005
20190420014754052,At least 40 African leaders to attend AU summit in Nigeria,1/28/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,2,1,0,1,0,2,2005
20190420014754304,Highlights of major Beijing-based newspapers -- Jan. 27,1/27/05 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq|People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",0,0,0,0,0,3,3,0,0,2,5,2005
20190420014754412,News items from Asia-Pacific Desk of Xinhua (Part II),1/27/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Federal Democratic Republic of Nepal, Patheka, Nepal|Commonwealth of Australia, Australia|Republic of Iraq, Iraq|Republic of Finland, Finland|Macau Special Administrative Region, Macao|Taiwan|People's Republic of China, China|Islamic Republic of Iran, Iran|Bangladesh|Socialist Republic of Vietnam, Vietnam|Republic of India, India|Kingdom of Thailand, Thailand|Malaysia|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",1,0,0,0,1,1,5,0,0,0,1,2005
20190420014942640,"African summit to open in Abuja, focusing on food security",1/24/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,2,2,0,0,0,0,2005
20190420014942704,Indonesian president urges gov't departments to follow up donors' offers,1/24/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,2,0,1,0,0,0,2,2005
20190420004954720,Canada to step up efforts to help Africa,8/16/04 12:00 AM,BulkLexisNexis,NA,"United Kingdom of Great Britain and Northern Ireland, United Kingdom|Republic of South Africa, South Africa",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,2,1,0,0,0,2,2004
20190420011218436,Sao Tome presidential adviser resigns being accused of involvement in corruption scandal,10/9/04 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",1,0,0,0,0,0,2,0,0,0,0,2004
20190420010920136,Zimbabwe not accept conditional aid: president,10/13/04 12:00 AM,BulkLexisNexis,NA,"United Kingdom of Great Britain and Northern Ireland, United Kingdom|Republic of Zimbabwe, Zimbabwe",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,1,0,0,1,0,0,0,0,2004
20190420010340084,Update: Sao Tome president dismisses PM for corruption scandal,9/15/04 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Nigeria, Nigeria|Gabonese Republic, Gabon",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,1,0,1,4,0,0,1,4,2004
20190420010340216,Sao Tome official arrested in corruption probe,9/29/04 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,1,0,0,0,0,1,0,0,0,0,2004
20190420011219144,Sao Tome's president admits his private company involved in fraud scandal,10/22/04 12:00 AM,BulkLexisNexis,NA,Japan,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,1,0,0,0,1,1,0,0,1,0,2004
20190420011218776,Backgrounder: Basic facts of Afghanistan,10/8/04 12:00 AM,BulkLexisNexis,NA,"Union of Soviet Socialist Republics|Republic of Tajikistan, Tajikistan|Turkmenistan|Republic of Uzbekistan, Uzbekistan|People's Republic of China, China|Islamic Republic of Iran, Iran|Islamic Republic of Pakistan, Pakistan|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,1,3,2,1,1,1,0,1,2004
20190420011236800,"Bangladesh, United States tiff over aid figure",10/19/04 12:00 AM,BulkLexisNexis,NA,Japan|United States|Bangladesh,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,0,5,0,0,0,4,2004
20190420013158212,Bangladesh's forex reserve gets boost,12/3/04 12:00 AM,BulkLexisNexis,NA,Bangladesh,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,5,0,0,0,0,2004
20190420013158416,US current account deficit hits a record high in third quarter,12/16/04 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,1,0,0,0,1,2004
20190420012937500,Keep politics out of ODA,12/6/04 12:00 AM,BulkLexisNexis,NA,"Union of Soviet Socialist Republics|Republic of Korea, South Korea|Lao People's Democratic Republic, Laos|People's Republic of China, China|Japan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Political""}",0,2,0,0,6,3,3,0,2,2,6,2004
20190420012919012,Palestinian leaders in Oslo for aid,12/8/04 12:00 AM,BulkLexisNexis,NA,"Russian Federation, Russia|Republic of Tunisia, Tunisia|Hashemite Kingdom of Jordan, Jordan|State of Israel, Israel|Arab Republic of Egypt, Egypt|Japan|Kingdom of Saudi Arabia, Saudi Arabia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,0,3,0,0,0,2,2004
20190420012628004,"Mozambicans hope elections to bring better life, no matter who wins",11/30/04 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|Republic of South Africa, South Africa|Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,1,0,3,4,2,0,0,1,4,2004
20190420013441356,Japanese govt unveils FY 2005 budget draft,12/20/04 12:00 AM,BulkLexisNexis,NA,Japan,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,1,0,0,0,0,2004
20190420012627752,"Feature: Make a wish, Mozambicans vote to choose a new president",12/1/04 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,1,1,2,1,0,0,2,3,2004
20190420012341960,Indonesia needs 72 billion USD for infrastructures,11/20/04 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,0,7,1,0,2,1,2004
20190420002741984,"Peace, security fundamental for sustainable development in COMESA: official",6/6/04 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,2,0,0,0,16,3,0,1,0,4,2004
20190420002507616,Major news items in leading German newspapers,6/11/04 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|Republic of France, France|Republic of Iraq, Iraq",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; OTHERS""}",0,0,0,0,2,1,1,0,0,0,0,2004
20190420002507744,US expects Mozambican initiative to obtain aid,6/11/04 12:00 AM,BulkLexisNexis,NA,"United States|Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,1,0,1,0,0,1,0,0,1,2,2004
20190420002956112,Major news items in leading US newspapers,6/24/04 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; OTHERS""}",0,1,0,0,0,1,0,0,0,0,1,2004
20190420002955336,Annan calls on NATO to send more troops to Afghanistan as promised,6/26/04 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,1,0,0,1,6,1,0,0,0,0,2004
20190420002742616,US Q1 current account deficit hits record high,6/18/04 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,0,0,1,0,0,1,0,0,0,1,2004
20190420002742936,Sao Tome to raise civil service minimum wage by one third,6/17/04 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Nigeria, Nigeria",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,0,0,1,0,0,1,0,0,0,2,2004
20190420002954784,"China to train about 3,000 professionals for developing countries this year",6/14/04 12:00 AM,BulkLexisNexis,NA,"Republic of Yemen, Yemen|Federal Democratic Republic of Ethiopia, Ethiopia|Ukraine|Arab Republic of Egypt, Egypt|People's Republic of China, China|Socialist Republic of Vietnam, Vietnam",Xinhua General News Service,NA,"{""section"":""DOMESTIC NEWS; POLITICAL""}",0,1,0,0,0,0,2,0,0,0,0,2004
20190420002232296,Roundup: African unity in trade talks to start within,5/23/04 12:00 AM,BulkLexisNexis,NA,"Mexico|Republic of South Africa, South Africa",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,0,1,0,0,2,2,0,0,3,5,2004
20190420002232664,City-centric growth deprives rural poor in Bangladesh,6/4/04 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,0,1,1,0,2,1,0,1,0,0,2004
20190420002232664,City-centric growth widens Bangladesh urban-rural disparity,6/4/04 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,0,1,1,0,2,1,0,1,0,0,2004
20190420003933812,Roundup: Kenya faces aid freeze amid increasing pressure to tackle corruption,7/18/04 12:00 AM,BulkLexisNexis,NA,"Republic of Kenya, Kenya|United Kingdom of Great Britain and Northern Ireland, United Kingdom|Kingdom of Norway, Norway",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,3,0,1,1,1,3,0,0,2,2,2004
20190420003933264,"Forex regulator: RMB's full convertibility ""long-term target""",7/5/04 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China",Xinhua General News Service,NA,"{""section"":""DOMESTIC NEWS; ECONOMIC""}",0,1,0,0,0,1,5,0,0,0,0,2004
20190420003934656,UN envoy's report unable to affect ICJ ruling: PNA official,7/15/04 12:00 AM,BulkLexisNexis,NA,"State of Israel, Israel",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",1,4,0,2,2,3,1,0,0,1,5,2004
20190420004431500,European Commission to fund Zambia's fight against poverty,7/19/04 12:00 AM,BulkLexisNexis,NA,"Republic of Zambia, Zambia",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,0,0,1,1,1,1,0,0,0,0,2004
20190420004131600,British government sets aside more money for security,7/12/04 12:00 AM,BulkLexisNexis,NA,"United Kingdom of Great Britain and Northern Ireland, United Kingdom|Republic of the Sudan, Sudan|United States",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,2,0,1,1,5,2,0,0,0,3,2004
20190420001558080,"Bangladesh assures donors of improved law, order situation",5/10/04 12:00 AM,BulkLexisNexis,NA,Bangladesh,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,12,0,0,1,0,1,0,1,0,3,2004
20190420002012080,3.9 billion US dollars approved for development in Bangladesh,5/29/04 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,0,0,0,0,0,1,0,0,0,2,2004
20190420000816844,Tanzanian govt. to amend new tax bill,4/10/04 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,1,0,0,0,0,1,0,0,0,0,2004
20190420001805360,Bangladesh seeks continued support from development partners: PM,5/8/04 12:00 AM,BulkLexisNexis,NA,Bangladesh,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,11,0,1,0,0,2,0,1,3,1,2004
20190420001806644,Guinea-Bissau's new gov. to pay civil servants arrears,5/19/04 12:00 AM,BulkLexisNexis,NA,"Republic of Guinea, Guinea",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,0,0,0,0,0,1,0,0,0,0,2004
20190420001316864,Nepal's donors meet in Kathmandu,5/5/04 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|Federal Democratic Republic of Nepal, Patheka, Nepal|Republic of France, France|Kingdom of Denmark, Denmark|Republic of Finland, Finland|People's Republic of China, China|Kingdom of Norway, Norway|Kingdom of the Netherlands, Netherlands|Republic of India, India|Switzerland|United Kingdom of Great Britain and Northern Ireland, United Kingdom|Japan|United States",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,0,1,0,0,1,2,0,0,0,8,2004
20190420001315992,Anti-corruption be high on Bangladesh aid club meet,5/7/04 12:00 AM,BulkLexisNexis,NA,Bangladesh,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,8,0,2,0,0,2,0,0,1,1,2004
20190420001541080,Bangladesh revises annual development program,5/13/04 12:00 AM,BulkLexisNexis,NA,Bangladesh,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; POLITICAL""}",0,0,0,0,0,0,1,0,0,1,0,2004
20190420001015308,Major news items in leading US newspapers,4/30/04 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; OTHERS""}",0,0,0,0,1,1,1,0,0,0,0,2004
20190420000323188,"Drug, warlordism threat to stability and reconstruction: Karzai",4/6/04 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; MILITARY""}",0,3,0,1,2,3,3,1,0,2,4,2004
20190420000322536,Over 30 heroin labs destroyed in Afghanistan,4/8/04 12:00 AM,BulkLexisNexis,NA,"United Kingdom of Great Britain and Northern Ireland, United Kingdom|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""section"":""WORLD NEWS; OTHERS""}",1,1,0,0,3,1,1,1,0,0,4,2004
20190420001014920,World Bank optimistic about 5.5 pct GDP growth in Bangladesh,4/18/04 12:00 AM,BulkLexisNexis,NA,Bangladesh,Xinhua General News Service,NA,"{""section"":""WORLD NEWS; ECONOMIC""}",0,0,0,0,0,0,1,0,1,2,0,2004
20190420020560048,Sao Tome's ex-PM gets suspended sentence for damaging top lawyer's office,3/19/05 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Nigeria, Nigeria",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,5,0,0,2,0,1,0,0,0,1,2005
20190420020560096,Deadline for aid agencies in Indonesia's Aceh extended,3/18/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,0,7,0,0,0,2,2005
20190420020560372,"Bangladesh suffers annual 12,000 deaths from maternal complications",3/18/05 12:00 AM,BulkLexisNexis,NA,Bangladesh,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,0,0,0,0,0,1,0,0,0,4,2005
20190420020560384,Guinea-Bissau's military chief claims no plot to kill him,3/18/05 12:00 AM,BulkLexisNexis,NA,"Republic of Guinea, Guinea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,0,2,0,1,0,0,0,0,2005
20190420020316624,Poverty reduction tops Mozambican new government's agenda,3/22/05 12:00 AM,BulkLexisNexis,NA,"Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,2,0,0,1,0,2,0,0,0,1,2005
20190420020120072,US current account deficit hits record high in 2004: official report,3/16/05 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,4,0,1,0,2,2005
20190420030609960,Danish PM trip part of increased Africa focus,10/6/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia|Kingdom of Denmark, Denmark|United Republic of Tanzania, Tanzania|Republic of Niger, Niger|Republic of Mali, Mali|Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,1,1,0,1,1,0,2005
20190420030831868,Roundup: Pakistan shifts focus from rescue to relief operations By Rong Shoujun,10/14/05 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Pakistan, Pakistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,0,0,0,0,6,3,0,0,0,6,2005
20190420030835672,"Roundup: Merkel confirms chancellorship, SPD accepts coalition negotiations By Zhang Bihong",10/10/05 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,1,0,1,2,0,0,0,0,2005
20190420030835720,Merkel confirms she will be next German chancellor,10/10/05 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,5,0,1,0,1,2,0,0,1,1,2005
20190420030835740,Merkel confirms she will be next German chancellor,10/10/05 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,4,0,1,0,1,2,0,0,0,0,2005
20190420030835760,Conservative leader to become Germany's first woman chancellor,10/10/05 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,7,0,1,0,1,3,0,0,0,0,2005
20190420031233700,News items from Asia-Pacific Desk of Xinhua,10/17/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Federal Democratic Republic of Nepal, Patheka, Nepal|Commonwealth of Australia, Australia|Taiwan|Islamic Republic of Pakistan, Pakistan|Republic of India, India|Kingdom of Thailand, Thailand|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Hong Kong Special Administrative Region, Hong Kong|Islamic Republic of Afghanistan, Afghanistan|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,0,0,1,11,3,4,0,0,0,0,2005
20190420031049328,Mozambique's foreign debt stands at 4.4 billion: finance minister,10/19/05 12:00 AM,BulkLexisNexis,NA,"Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,0,3,0,0,1,0,2005
20190420022043920,EU advises Uganda on aid,5/11/05 12:00 AM,BulkLexisNexis,NA,"Republic of Uganda, Uganda",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,4,0,0,0,0,2,0,0,0,1,2005
20190420022044192,"US Congress approves war funding for Iraq, Afghanistan",5/10/05 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,0,1,0,0,0,0,2005
20190420022044200,"US Congress approves 82 billion dollars for wars in Iraq, Afghanistan",5/10/05 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq|Republic of the Sudan, Sudan|Islamic Republic of Afghanistan, Afghanistan|Republic of Haiti, Haiti",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,0,5,3,2,0,0,1,0,2005
20190420020615816,"Xinhua world news summary at 0800 GMT, March 26",3/26/05 12:00 AM,BulkLexisNexis,NA,"Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Principality of Monaco, Commune de Monaco, Monaco|Republic of Cuba, Cuba",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",1,1,0,0,0,0,3,0,0,0,1,2005
20190420020615816,"Sri Lankan govt. not giving ""de facto"" recognition of LTTE",3/26/05 12:00 AM,BulkLexisNexis,NA,"Kingdom of Thailand, Thailand|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Kingdom of Norway, Norway",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,0,0,0,2,2,3,0,0,0,2,2005
20190420023721324,"Xinhua General News Service June 21, 2005 Tuesday 10:30 AM EST",6/21/05 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|Republic of France, France|Republic of Uganda, Uganda|Repubblica Italiana, Italy|Russian Federation, Russia|Republic of Kenya, Kenya|United Kingdom of Great Britain and Northern Ireland, United Kingdom|United Republic of Tanzania, Tanzania|Republic of Rwanda, Rwanda|Japan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,2,0,0,1,4,0,0,0,8,2005
20190420024407976,Roundup: Mozambique challenges poverty,7/15/05 12:00 AM,BulkLexisNexis,NA,"Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,4,0,4,0,0,1,0,2005
20190420023721628,Ethiopian parliament okays 3.5-billion-dollar budget,7/6/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,1,0,1,0,0,2005
20190420023721712,"News Analysis: Debt relief, aid, unfair trade, carrot and stick for Africa",7/6/05 12:00 AM,BulkLexisNexis,NA,"Republic of France, France|Republic of Uganda, Uganda|Republic of Mali, Mali|Libya|Republic of Zambia, Zambia|United Republic of Tanzania, Tanzania|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,2,0,2,4,1,0,1,5,2005
20190420023721952,Five European leaders appeal G8 countries to increase development aid,7/5/05 12:00 AM,BulkLexisNexis,NA,"Kingdom of Denmark, Denmark|Grand Duchy of Luxembourg, Luxembourg|Kingdom of Norway, Norway|Kingdom of Sweden, Sweden",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,4,0,0,0,0,1,0,1,0,7,2005
20190420023722368,AU president calls for continuous support to NEPAD,7/4/05 12:00 AM,BulkLexisNexis,NA,Libya,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,2,2,0,0,1,3,2005
20190420023722456,Ghaddafi urges unity in Africa,7/4/05 12:00 AM,BulkLexisNexis,NA,Libya,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,0,0,1,1,0,0,0,2,2005
20190420024408200,Nepal's foreign grants decline substantially,7/15/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Nepal, Patheka, Nepal",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,2,0,0,2,0,0,1,0,2005
20190420023925912,Mozambican president calls for effective foreign aid to Africa,7/13/05 12:00 AM,BulkLexisNexis,NA,"Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,0,3,0,0,0,0,2005
20190420023925952,Danes satisfied with foreign aid levels,7/13/05 12:00 AM,BulkLexisNexis,NA,"Kingdom of Denmark, Denmark",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,1,0,0,0,0,4,0,0,1,0,2005
20190420024136660,"Dutch student shot in Aceh, Indonesia",7/8/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|People's Republic of China, China|Hong Kong Special Administrative Region, Hong Kong",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,0,0,0,1,1,2,0,0,0,1,2005
